326365;L 54887V;WVWLYLX1FGFFAK48F;VW;Klasse E 7 - VW ID.7 Tourer Pro S;E;;119;;23.12.2022;aktiv;;Arval;06.01.2023;06.04.2027;06.04.2027;;51;215 000;7 500;;;407,04;147,50;25 554,87;Wagner Anna;Auﬂendienst;KST0087;Salzburg;162236;;;;;1 119;24 767;56 155;80 894;93 050;125 380;153 192;;
393447;WU 92845B;WVW9WV23SWXPS6KKC;VW;PASSAT VARIANT;D;;;0;24.12.2023;aktiv;;Leaseplan;25.12.2023;25.01.2026;25.01.2026;;25;;;0,2029;0,2029;693,28;219,25;32 830,21;Hofer Andrea;Auﬂendienst;KST0090;Graz;;;2027 Juli;;;;;793;20 183;44 224;68 462;68 462;;ex EDER
340857;W 313JP;WBAS98UNM3CA0Y0YA;BMW;Klasse 9 - X3 20d xDrive;D;;;176;01.02.2025;aktiv;;Leaseplan;09.02.2025;09.05.2030;09.05.2030;;63;280 000;10 000;;;439,62;174,57;25 428,17;Nguyen Ivan;Auﬂendienst;KST0117;Graz;;;2026 Juli;;;;;;;;16 894;28 958;;
352296;MD 71259U;WBAD8PVHS1YMNA4FY;BMW;216 d;D;;191;;10.08.2022;inaktiv;30.11.2025;Leaseplan;30.08.2022;30.08.2026;30.08.2026;;48;225 000;7 500;0,1917;0,1917;128,97;47,35;44 785,30;Winkler Lisa;Auﬂendienst;201425;Wien;;;;;;17 150;39 941;;81 282;103 495;;155 760;;
388039;W 74951W;WVWN7ZBY14G92PLN7;VW;Klasse E 7 - VW ID.7 Tourer Pro S;E;BEV;110;;30.01.2022;inaktiv;30.11.2025;Leaseplan;16.02.2022;16.02.2027;16.02.2026;Ja;48;245 000;;;;1 006,23;191,76;84 695,95;Fischer Mehmet;Auﬂendienst;KST0091;Salzburg;147161;;;;19 775;49 008;77 921;95 768;128 337;146 254;178 071;178 071;;Austritt 18.01.2024
385180;S 621XL;WBADWJT1KUY3E0E8W;BMW;320d xDrive;H/B;PHEV;102;;28.01.2017;inaktiv;22.02.2021;Leaseplan;16.02.2017;16.02.2021;16.02.2021;;48;;10 000;;;369,78;131,47;26 575,78;Pichler Birgit;Innendienst;201872;Wien;;;;;;;;;;;;;;
348944;W 959YK;WBA3FYUDJEGAG7C70;BMW;X1 18d sDrive;D;;85;;18.11.2016;inaktiv;02.10.2020;SHS;25.11.2016;25.11.2020;25.11.2020;;48;180 000;10 000;;;739,17;249,90;53 675,94;Schmid Claudia;Auﬂendienst;KST0122;Wien;;;;;;;;;;;;;;
357422;S 45332Y;WVW2JPUHAPHA3GYP5;VW;PASSAT;D;ICE;;136;18.09.2021;inaktiv;17.08.2025;SHS;25.09.2021;25.08.2026;25.08.2025;Ja;47;145 000;7 500;0,1862;0,1862;288,02;46,10;30 197,58;Brunner Georg;Auﬂendienst;201454;Graz;;;;;23 054;37 789;54 067;72 903;83 524;110 364;116 674;126 406;;
367839;W 75384R;WBA9KHU0TGUW2BEGS;BMW;X1;D;ICE;89;;25.06.2021;inaktiv;28.06.2025;SHS;03.07.2021;03.07.2026;03.07.2025;Ja;48;5 000;7 500;0,0938;0,0938;130,34;27,19;64 338,97;Schuster Nina;Innendienst;202000;Wien;;;;715;1 387;1 962;;3 707;4 273;5 044;5 804;;;Austritt 05.03.2025
359177;MD 91223H;;VW;Klasse E 7 - VW ID.7 Tourer Pro S;E;;224;;25.10.2018;inaktiv;17.04.2023;Ayvens;02.11.2018;02.04.2023;02.04.2023;;53;130 000;7 500;0,8420;0,8420;708,58;142,59;25 053,04;Petrovic Michael;Auﬂendienst;KST0082;Wien;156295;X;;87 456;;111 768;122 552;;;;;;;
315860;W 18476D;W0VZ5LBGBUNMLRCMN;OPEL;ZAFIRA TOURER;D;;88;;07.07.2025;aktiv;;Leaseplan;10.07.2025;10.04.2030;10.04.2029;Ja;45;100 000;7 500;0,0195;0,0195;446,93;92,66;32 841,83;Schuster Birgit;Auﬂendienst;201741;Graz;;;2027 Dezember;;;;;;;;;5 309;;
332493;K 87385L;WVWV16FHJDRH72JDM;VW;ARTEON SB R-Line;D;;89;;23.12.2021;inaktiv;30.11.2025;SHS;28.12.2021;28.12.2026;28.12.2026;;60;;;0,2095;0,2095;504,30;192,42;34 283,11;Haas Elena;Servicetechnik;KST0120;Wien;;;;564;14 394;26 863;44 580;57 303;72 299;86 655;98 233;108 268;;
329451;P 11111C;WBA7G50DBKZX1H9VV;BMW;X1 18d sDrive;D;;;;20.04.2018;inaktiv;23.03.2023;Arval;24.04.2018;24.04.2023;24.04.2023;;60;;7 500;0,0689;0,0689;303,76;101,93;38 289,39;Koller Elena;Auﬂendienst;KST0059;Wien;;;;61 920;71 943;79 377;;;;;;;;‹bernahme Schwarz Ivan ab 28.09.2024
308392;GU 37191X;TMBZBMJEDUDH2THAT;SKODA;Klasse 1 - Octavia;D;ICE;90;0;27.03.2020;inaktiv;28.01.2023;SHS;07.04.2020;07.01.2023;07.01.2023;;33;75 000;7 500;0,2148;0,2148;191,83;38,75;33 883,33;Schmid Nina;Auﬂendienst;201192;Wien;;;;44 042;56 821;70 254;;;;;;;;
344313;KL 137HY;W0VBF71W3UV99BRG0;OPEL;ASTRA WF;D;ICE;;124;06.11.2021;inaktiv;16.05.2025;Arval;24.11.2021;24.04.2025;24.04.2025;;41;100 000;;;;380,92;122,20;29 141,23;÷zt¸rk Birgit;Auﬂendienst;201063;Salzburg;;;;5 593;23 749;43 655;59 750;74 353;106 381;130 434;133 667;;;Karenz ab September 2023
302757;P 71229S;WAUAAMPBBGY3HJAS1;AUDI;Klasse 7.1 - A4 Avant;D;ICE;110;;06.06.2023;aktiv;;Arval;18.06.2023;18.03.2026;18.03.2026;;33;85 000;7 500;0,2154;0,2154;1 004,24;174,56;49 275,79;Haas Katharina;Innendienst;201938;Wien;;;;;;;2 709;;48 540;59 905;85 679;;;
377110;L 374FF;W0VYY3EFTCVJ3C0BY;OPEL;ZAFIRA WF;D;;;88;19.05.2017;inaktiv;25.10.2020;SHS;04.06.2017;04.10.2020;04.10.2020;;40;65 000;7 500;;;504,46;139,46;44 538,95;Wallner Eva;Auﬂendienst;KST0052;Wien;;;;;;;;;;;;;;
372603;MD 728XS;WVWTVCHSWA5NYWS7J;VW;ID.3 Pro;E;;88;;29.03.2024;aktiv;;Arval;31.03.2024;31.03.2029;31.03.2029;;60;215 000;;;;598,55;186,17;38 906,47;Moser Sabine;Auﬂendienst;KST0052;Wien;152556;;;;;;;;10 821;32 305;46 569;53 548;;
330161;P 39674E;WBANMNGMRVK42D3B7;BMW;Klasse E 10.1 - BMW i4 eDrive40;E;BEV;;;29.01.2021;inaktiv;20.04.2024;Arval;06.02.2021;06.04.2024;06.04.2024;;38;90 000;7 500;0,2229;0,2229;481,40;107,64;33 005,87;Brunner Maria;Auﬂendienst;KST0077;Linz;152465;;;26 065;42 024;56 564;70 224;83 525;101 153;;;;;
377128;W 24198P;W0VXYHTNU2KSW9UCB;OPEL;ZAFIRA WF;D;ICE;87;0;31.10.2021;inaktiv;28.09.2025;Arval;04.11.2021;04.09.2025;04.09.2025;;46;190 000;10 000;;;541,06;173,91;34 522,03;Haas Franz;Servicetechnik;KST0057;Wien;;;;7 064;23 702;46 941;62 331;89 742;105 057;127 035;135 258;148 089;;
332098;K-124XG;;PEUGEOT;508 SW;D;ICE;;;09.12.2020;inaktiv;30.11.2025;Ayvens;19.12.2020;19.12.2026;19.12.2026;;72;105 000;;;;534,58;101,18;29 477,75;Fischer Stefan;Auﬂendienst;201464;Wien;;;;24 325;37 095;50 292;53 868;71 143;83 358;98 518;113 325;113 325;;
344597;BN-85562U;WVW608NSKA3BRZAYA;VW;MULTIVAN;D;ICE;100;28;15.09.2021;inaktiv;22.07.2025;Leaseplan;15.09.2021;15.09.2025;15.09.2025;;48;;10 000;0,1049;0,1049;114,62;22,94;81 424,83;Brunner Mehmet;Innendienst;201145;Linz;;;;820;2 139;4 031;5 053;7 425;8 890;9 103;10 321;;;‹bernahme Fischer Nina ab 27.02.2024
336434;G-86297T;WVWKLKMD3WW5VMHJN;VW;TOURAN;D;ICE;;0;04.01.2017;inaktiv;23.09.2019;Ayvens;12.01.2017;12.10.2019;12.10.2019;;33;155 000;;0,3048;0,3048;396,39;97,18;33 887,48;Gruber Mehmet;Auﬂendienst;201487;Klagenfurt;;;;;;;;;;;;;;
